"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-12-31","1.5643","1.5597","1.5648","1.5548","0.0024","EURCAD_2018-12-31",EURCAD
"2018-12-28","1.5606","1.5566","1.5649","1.5552","0.0025","EURCAD_2018-12-28",EURCAD
"2018-12-27","1.5567","1.5408","1.5639","1.5403","0.0103","EURCAD_2018-12-27",EURCAD
"2018-12-26","1.5408","1.5446","1.5544","1.5398","-0.0021","EURCAD_2018-12-26",EURCAD
"2018-12-25","1.5441","1.5511","1.5561","1.5420","-0.0044","EURCAD_2018-12-25",EURCAD
"2018-12-24","1.5510","1.5465","1.5553","1.5434","0.0028","EURCAD_2018-12-24",EURCAD
"2018-12-21","1.5467","1.5463","1.5495","1.5389","0.0003","EURCAD_2018-12-21",EURCAD
"2018-12-20","1.5462","1.5342","1.5536","1.5331","0.0078","EURCAD_2018-12-20",EURCAD
"2018-12-19","1.5342","1.5298","1.5383","1.5295","0.0029","EURCAD_2018-12-19",EURCAD
"2018-12-18","1.5298","1.5210","1.5337","1.5186","0.0057","EURCAD_2018-12-18",EURCAD
"2018-12-17","1.5212","1.5132","1.5232","1.5122","0.0050","EURCAD_2018-12-17",EURCAD
"2018-12-14","1.5137","1.5173","1.5207","1.5080","-0.0023","EURCAD_2018-12-14",EURCAD
"2018-12-13","1.5172","1.5182","1.5228","1.5145","-0.0004","EURCAD_2018-12-13",EURCAD
"2018-12-12","1.5178","1.5150","1.5205","1.5130","0.0016","EURCAD_2018-12-12",EURCAD
"2018-12-11","1.5153","1.5212","1.5276","1.5147","-0.0039","EURCAD_2018-12-11",EURCAD
"2018-12-10","1.5212","1.5159","1.5265","1.5159","0.0036","EURCAD_2018-12-10",EURCAD
"2018-12-07","1.5157","1.5222","1.5259","1.5096","-0.0041","EURCAD_2018-12-07",EURCAD
"2018-12-06","1.5220","1.5151","1.5312","1.5145","0.0046","EURCAD_2018-12-06",EURCAD
"2018-12-05","1.5151","1.5044","1.5200","1.5027","0.0068","EURCAD_2018-12-05",EURCAD
"2018-12-04","1.5049","1.4984","1.5050","1.4964","0.0043","EURCAD_2018-12-04",EURCAD
"2018-12-03","1.4984","1.5003","1.5081","1.4913","-0.0042","EURCAD_2018-12-03",EURCAD
"2018-11-30","1.5047","1.5137","1.5155","1.5025","-0.0057","EURCAD_2018-11-30",EURCAD
"2018-11-29","1.5133","1.5088","1.5143","1.5075","0.0031","EURCAD_2018-11-29",EURCAD
"2018-11-28","1.5086","1.5008","1.5106","1.5002","0.0052","EURCAD_2018-11-28",EURCAD
"2018-11-27","1.5008","1.5013","1.5041","1.4977","-0.0003","EURCAD_2018-11-27",EURCAD
"2018-11-26","1.5012","1.5010","1.5034","1.4974","0.0000","EURCAD_2018-11-26",EURCAD
"2018-11-23","1.5012","1.5050","1.5084","1.4948","-0.0022","EURCAD_2018-11-23",EURCAD
"2018-11-22","1.5045","1.5066","1.5124","1.5028","-0.0013","EURCAD_2018-11-22",EURCAD
"2018-11-21","1.5065","1.5130","1.5174","1.5056","-0.0044","EURCAD_2018-11-21",EURCAD
"2018-11-20","1.5131","1.5085","1.5139","1.5039","0.0031","EURCAD_2018-11-20",EURCAD
"2018-11-19","1.5084","1.5011","1.5117","1.4991","0.0047","EURCAD_2018-11-19",EURCAD
"2018-11-16","1.5013","1.4931","1.5050","1.4903","0.0057","EURCAD_2018-11-16",EURCAD
"2018-11-15","1.4928","1.4973","1.5012","1.4905","-0.0030","EURCAD_2018-11-15",EURCAD
"2018-11-14","1.4973","1.4949","1.5022","1.4904","0.0019","EURCAD_2018-11-14",EURCAD
"2018-11-13","1.4945","1.4862","1.4953","1.4850","0.0057","EURCAD_2018-11-13",EURCAD
"2018-11-12","1.4860","1.4955","1.4967","1.4843","-0.0077","EURCAD_2018-11-12",EURCAD
"2018-11-09","1.4976","1.4948","1.4999","1.4931","0.0018","EURCAD_2018-11-09",EURCAD
"2018-11-08","1.4949","1.4978","1.5007","1.4910","-0.0022","EURCAD_2018-11-08",EURCAD
"2018-11-07","1.4982","1.4998","1.5054","1.4975","-0.0010","EURCAD_2018-11-07",EURCAD
"2018-11-06","1.4997","1.4956","1.5017","1.4940","0.0029","EURCAD_2018-11-06",EURCAD
"2018-11-05","1.4954","1.4931","1.4977","1.4874","0.0018","EURCAD_2018-11-05",EURCAD
"2018-11-02","1.4927","1.4926","1.4986","1.4904","-0.0001","EURCAD_2018-11-02",EURCAD
"2018-11-01","1.4928","1.4880","1.4956","1.4873","0.0032","EURCAD_2018-11-01",EURCAD
"2018-10-31","1.4880","1.4870","1.4916","1.4842","0.0007","EURCAD_2018-10-31",EURCAD
"2018-10-30","1.4869","1.4937","1.4947","1.4867","-0.0046","EURCAD_2018-10-30",EURCAD
"2018-10-29","1.4937","1.4951","1.4976","1.4885","-0.0009","EURCAD_2018-10-29",EURCAD
"2018-10-26","1.4950","1.4869","1.4958","1.4856","0.0054","EURCAD_2018-10-26",EURCAD
"2018-10-25","1.4869","1.4875","1.4947","1.4844","-0.0001","EURCAD_2018-10-25",EURCAD
"2018-10-24","1.4871","1.5010","1.5017","1.4770","-0.0093","EURCAD_2018-10-24",EURCAD
"2018-10-23","1.5010","1.5021","1.5053","1.4990","-0.0007","EURCAD_2018-10-23",EURCAD
"2018-10-22","1.5020","1.5070","1.5119","1.5008","-0.0042","EURCAD_2018-10-22",EURCAD
"2018-10-19","1.5083","1.4986","1.5136","1.4926","0.0064","EURCAD_2018-10-19",EURCAD
"2018-10-18","1.4987","1.4969","1.5027","1.4957","0.0009","EURCAD_2018-10-18",EURCAD
"2018-10-17","1.4973","1.4971","1.5003","1.4945","0.0002","EURCAD_2018-10-17",EURCAD
"2018-10-16","1.4970","1.5042","1.5062","1.4950","-0.0049","EURCAD_2018-10-16",EURCAD
"2018-10-15","1.5044","1.5063","1.5127","1.5009","-0.0009","EURCAD_2018-10-15",EURCAD
"2018-10-12","1.5058","1.5110","1.5133","1.5021","-0.0032","EURCAD_2018-10-12",EURCAD
"2018-10-11","1.5106","1.5052","1.5138","1.5028","0.0035","EURCAD_2018-10-11",EURCAD
"2018-10-10","1.5053","1.4875","1.5058","1.4862","0.0118","EURCAD_2018-10-10",EURCAD
"2018-10-09","1.4877","1.4898","1.4905","1.4852","-0.0015","EURCAD_2018-10-09",EURCAD
"2018-10-08","1.4900","1.4912","1.4950","1.4871","-0.0006","EURCAD_2018-10-08",EURCAD
"2018-10-05","1.4909","1.4880","1.4927","1.4847","0.0019","EURCAD_2018-10-05",EURCAD
"2018-10-04","1.4881","1.4768","1.4894","1.4757","0.0074","EURCAD_2018-10-04",EURCAD
"2018-10-03","1.4771","1.4808","1.4865","1.4759","-0.0025","EURCAD_2018-10-03",EURCAD
"2018-10-02","1.4808","1.4840","1.4843","1.4767","-0.0020","EURCAD_2018-10-02",EURCAD
"2018-10-01","1.4837","1.4978","1.4983","1.4791","-0.0097","EURCAD_2018-10-01",EURCAD
"2018-09-28","1.4983","1.5180","1.5192","1.4971","-0.0132","EURCAD_2018-09-28",EURCAD
"2018-09-27","1.5183","1.5283","1.5327","1.5175","-0.0067","EURCAD_2018-09-27",EURCAD
"2018-09-26","1.5285","1.5249","1.5312","1.5192","0.0024","EURCAD_2018-09-26",EURCAD
"2018-09-25","1.5249","1.5219","1.5286","1.5201","0.0019","EURCAD_2018-09-25",EURCAD
"2018-09-24","1.5220","1.5175","1.5267","1.5163","0.0030","EURCAD_2018-09-24",EURCAD
"2018-09-21","1.5175","1.5195","1.5229","1.5147","-0.0013","EURCAD_2018-09-21",EURCAD
"2018-09-20","1.5195","1.5072","1.5215","1.5071","0.0080","EURCAD_2018-09-20",EURCAD
"2018-09-19","1.5075","1.5134","1.5174","1.5056","-0.0040","EURCAD_2018-09-19",EURCAD
"2018-09-18","1.5136","1.5241","1.5266","1.5131","-0.0068","EURCAD_2018-09-18",EURCAD
"2018-09-17","1.5240","1.5158","1.5242","1.5145","0.0054","EURCAD_2018-09-17",EURCAD
"2018-09-14","1.5158","1.5196","1.5231","1.5141","-0.0024","EURCAD_2018-09-14",EURCAD
"2018-09-13","1.5195","1.5109","1.5225","1.5092","0.0056","EURCAD_2018-09-13",EURCAD
