"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-02-02","4.0102","3.9616","4.0168","3.9509","0.0122","EURBRL_2018-02-02",EURBRL
"2018-02-01","3.9618","3.9550","3.9750","3.9355","0.0012","EURBRL_2018-02-01",EURBRL
"2018-01-31","3.9572","3.9450","3.9655","3.9168","0.0030","EURBRL_2018-01-31",EURBRL
"2018-01-30","3.9453","3.9068","3.9628","3.8916","0.0099","EURBRL_2018-01-30",EURBRL
"2018-01-29","3.9067","3.9181","3.9303","3.9031","-0.0018","EURBRL_2018-01-29",EURBRL
"2018-01-26","3.9139","3.9009","3.9322","3.8876","0.0028","EURBRL_2018-01-26",EURBRL
"2018-01-25","3.9030","3.9057","3.9474","3.8927","-0.0003","EURBRL_2018-01-25",EURBRL
"2018-01-24","3.9042","3.9811","4.0003","3.8883","-0.0193","EURBRL_2018-01-24",EURBRL
"2018-01-23","3.9812","3.9268","3.9861","3.9140","0.0140","EURBRL_2018-01-23",EURBRL
"2018-01-22","3.9264","3.9209","3.9335","3.8984","0.0052","EURBRL_2018-01-22",EURBRL
"2018-01-19","3.9062","3.9236","3.9445","3.9038","-0.0046","EURBRL_2018-01-19",EURBRL
"2018-01-18","3.9243","3.9284","3.9465","3.9190","-0.0011","EURBRL_2018-01-18",EURBRL
"2018-01-17","3.9285","3.9527","3.9733","3.9253","-0.0062","EURBRL_2018-01-17",EURBRL
"2018-01-16","3.9531","3.9447","3.9619","3.9215","0.0023","EURBRL_2018-01-16",EURBRL
"2018-01-15","3.9442","3.9093","3.9506","3.9068","0.0094","EURBRL_2018-01-15",EURBRL
"2018-01-12","3.9076","3.8691","3.9186","3.8685","0.0100","EURBRL_2018-01-12",EURBRL
"2018-01-11","3.8689","3.8563","3.8971","3.8504","0.0032","EURBRL_2018-01-11",EURBRL
"2018-01-10","3.8567","3.8780","3.9099","3.8567","-0.0054","EURBRL_2018-01-10",EURBRL
