"Date","Price","Open","High","Low","Change","ID","CROSS"
"2017-05-26","4.0724","4.0822","4.0911","4.0636","-0.0024","EURQAR_2017-05-26",EURQAR
"2017-05-25","4.0822","4.0853","4.0974","4.0762","-0.0008","EURQAR_2017-05-25",EURQAR
"2017-05-24","4.0854","4.0726","4.0865","4.0672","0.0031","EURQAR_2017-05-24",EURQAR
"2017-05-23","4.0726","4.0920","4.1035","4.0689","-0.0048","EURQAR_2017-05-23",EURQAR
"2017-05-22","4.0923","4.0785","4.1018","4.0643","0.0028","EURQAR_2017-05-22",EURQAR
"2017-05-19","4.0808","4.0428","4.0834","4.0407","0.0094","EURQAR_2017-05-19",EURQAR
"2017-05-18","4.0429","4.0639","4.0685","4.0328","-0.0050","EURQAR_2017-05-18",EURQAR
"2017-05-17","4.0634","4.0355","4.0648","4.0340","0.0069","EURQAR_2017-05-17",EURQAR
"2017-05-16","4.0354","3.9964","4.0408","3.9949","0.0097","EURQAR_2017-05-16",EURQAR
"2017-05-15","3.9966","3.9783","4.0026","3.9771","0.0041","EURQAR_2017-05-15",EURQAR
"2017-05-12","3.9804","3.9556","3.9825","3.9535","0.0064","EURQAR_2017-05-12",EURQAR
"2017-05-11","3.9550","3.9579","3.9668","3.9466","-0.0006","EURQAR_2017-05-11",EURQAR
"2017-05-10","3.9575","3.9595","3.9689","3.9521","-0.0005","EURQAR_2017-05-10",EURQAR
"2017-05-09","3.9596","3.9776","3.9817","3.9557","-0.0046","EURQAR_2017-05-09",EURQAR
"2017-05-08","3.9777","4.0046","4.0141","3.9753","-0.0067","EURQAR_2017-05-08",EURQAR
"2017-05-05","4.0045","4.0020","4.0063","3.9875","0.0012","EURQAR_2017-05-05",EURQAR
"2017-05-04","3.9998","3.9634","4.0008","3.9590","0.0090","EURQAR_2017-05-04",EURQAR
"2017-05-03","3.9640","3.9808","3.9834","3.9634","-0.0041","EURQAR_2017-05-03",EURQAR
"2017-05-02","3.9802","3.9693","3.9819","3.9638","0.0029","EURQAR_2017-05-02",EURQAR
"2017-05-01","3.9686","3.9711","3.9773","3.9626","0.0002","EURQAR_2017-05-01",EURQAR
"2017-04-28","3.9680","3.9609","3.9872","3.9537","0.0022","EURQAR_2017-04-28",EURQAR
"2017-04-27","3.9593","3.9700","3.9809","3.9511","-0.0028","EURQAR_2017-04-27",EURQAR
"2017-04-26","3.9703","3.9783","3.9874","3.9528","-0.0021","EURQAR_2017-04-26",EURQAR
"2017-04-25","3.9787","3.9575","3.9878","3.9514","0.0054","EURQAR_2017-04-25",EURQAR
"2017-04-24","3.9573","3.9748","3.9804","3.9396","0.0131","EURQAR_2017-04-24",EURQAR
"2017-04-21","3.9063","3.9025","3.9108","3.8897","0.0009","EURQAR_2017-04-21",EURQAR
"2017-04-20","3.9026","3.8992","3.9242","3.8986","0.0006","EURQAR_2017-04-20",EURQAR
"2017-04-19","3.9003","3.9083","3.9097","3.8963","-0.0018","EURQAR_2017-04-19",EURQAR
"2017-04-18","3.9073","3.8759","3.9099","3.8721","0.0082","EURQAR_2017-04-18",EURQAR
"2017-04-17","3.8756","3.8651","3.8861","3.8597","0.0032","EURQAR_2017-04-17",EURQAR
"2017-04-14","3.8634","3.8641","3.8717","3.8609","-0.0002","EURQAR_2017-04-14",EURQAR
"2017-04-13","3.8643","3.8816","3.8871","3.8623","-0.0047","EURQAR_2017-04-13",EURQAR
"2017-04-12","3.8826","3.8607","3.8866","3.8546","0.0060","EURQAR_2017-04-12",EURQAR
"2017-04-11","3.8594","3.8566","3.8696","3.8505","0.0005","EURQAR_2017-04-11",EURQAR
"2017-04-10","3.8576","3.8573","3.8622","3.8484","0.0006","EURQAR_2017-04-10",EURQAR
"2017-04-07","3.8552","3.8750","3.8838","3.8518","-0.0051","EURQAR_2017-04-07",EURQAR
"2017-04-06","3.8751","3.8829","3.8907","3.8702","-0.0019","EURQAR_2017-04-06",EURQAR
"2017-04-05","3.8826","3.8853","3.8923","3.8712","-0.0008","EURQAR_2017-04-05",EURQAR
"2017-04-04","3.8859","3.8845","3.8878","3.8727","0.0005","EURQAR_2017-04-04",EURQAR
"2017-04-03","3.8841","3.8817","3.8901","3.8746","0.0014","EURQAR_2017-04-03",EURQAR
"2017-03-31","3.8788","3.8874","3.8975","3.8781","-0.0021","EURQAR_2017-03-31",EURQAR
"2017-03-30","3.8870","3.9202","3.9223","3.8855","-0.0085","EURQAR_2017-03-30",EURQAR
"2017-03-29","3.9205","3.9365","3.9426","3.9104","-0.0043","EURQAR_2017-03-29",EURQAR
"2017-03-28","3.9373","3.9541","3.9593","3.9315","-0.0046","EURQAR_2017-03-28",EURQAR
"2017-03-27","3.9556","3.9316","3.9710","3.9308","0.0060","EURQAR_2017-03-27",EURQAR
"2017-03-24","3.9322","3.9263","3.9402","3.9188","0.0015","EURQAR_2017-03-24",EURQAR
"2017-03-23","3.9264","3.9322","3.9348","3.9206","-0.0013","EURQAR_2017-03-23",EURQAR
"2017-03-22","3.9315","3.9359","3.9421","3.9232","-0.0013","EURQAR_2017-03-22",EURQAR
"2017-03-21","3.9365","3.9106","3.9405","3.9034","0.0067","EURQAR_2017-03-21",EURQAR
"2017-03-20","3.9103","3.9104","3.9246","3.9052","0.0001","EURQAR_2017-03-20",EURQAR
"2017-03-17","3.9099","3.9202","3.9270","3.9064","-0.0026","EURQAR_2017-03-17",EURQAR
"2017-03-16","3.9202","3.9085","3.9224","3.8982","0.0029","EURQAR_2017-03-16",EURQAR
"2017-03-15","3.9087","3.8614","3.9116","3.8610","0.0123","EURQAR_2017-03-15",EURQAR
"2017-03-14","3.8612","3.8789","3.8828","3.8594","-0.0045","EURQAR_2017-03-14",EURQAR
"2017-03-13","3.8786","3.8858","3.9013","3.8771","-0.0019","EURQAR_2017-03-13",EURQAR
"2017-03-10","3.8859","3.8514","3.8969","3.8495","0.0090","EURQAR_2017-03-10",EURQAR
"2017-03-09","3.8514","3.8382","3.8660","3.8321","0.0034","EURQAR_2017-03-09",EURQAR
"2017-03-08","3.8382","3.8483","3.8512","3.8361","-0.0025","EURQAR_2017-03-08",EURQAR
"2017-03-07","3.8478","3.8539","3.8611","3.8443","-0.0013","EURQAR_2017-03-07",EURQAR
"2017-03-06","3.8530","3.8661","3.8757","3.8509","-0.0039","EURQAR_2017-03-06",EURQAR
"2017-03-03","3.8680","3.8265","3.8691","3.8240","0.0111","EURQAR_2017-03-03",EURQAR
"2017-03-02","3.8256","3.8403","3.8421","3.8205","-0.0039","EURQAR_2017-03-02",EURQAR
"2017-03-01","3.8406","3.8502","3.8559","3.8286","-0.0028","EURQAR_2017-03-01",EURQAR
"2017-02-28","3.8514","3.8553","3.8717","3.8489","-0.0009","EURQAR_2017-02-28",EURQAR
"2017-02-27","3.8550","3.8457","3.8712","3.8422","0.0023","EURQAR_2017-02-27",EURQAR
"2017-02-24","3.8462","3.8535","3.8670","3.8439","-0.0018","EURQAR_2017-02-24",EURQAR
"2017-02-23","3.8532","3.8441","3.8586","3.8372","0.0025","EURQAR_2017-02-23",EURQAR
"2017-02-22","3.8437","3.8368","3.8502","3.8207","0.0019","EURQAR_2017-02-22",EURQAR
"2017-02-21","3.8366","3.8640","3.8665","3.8323","-0.0074","EURQAR_2017-02-21",EURQAR
"2017-02-20","3.8653","3.8668","3.8739","3.8620","0.0001","EURQAR_2017-02-20",EURQAR
"2017-02-17","3.8649","3.8875","3.8887","3.8615","-0.0056","EURQAR_2017-02-17",EURQAR
"2017-02-16","3.8866","3.8599","3.8898","3.8556","0.0069","EURQAR_2017-02-16",EURQAR
"2017-02-15","3.8601","3.8516","3.8638","3.8314","0.0022","EURQAR_2017-02-15",EURQAR
"2017-02-14","3.8518","3.8588","3.8721","3.8449","-0.0019","EURQAR_2017-02-14",EURQAR
"2017-02-13","3.8590","3.8725","3.8813","3.8573","-0.0040","EURQAR_2017-02-13",EURQAR
"2017-02-10","3.8746","3.8805","3.8855","3.8632","-0.0013","EURQAR_2017-02-10",EURQAR
"2017-02-09","3.8798","3.8952","3.8998","3.8779","-0.0041","EURQAR_2017-02-09",EURQAR
"2017-02-08","3.8958","3.8900","3.9016","3.8743","0.0015","EURQAR_2017-02-08",EURQAR
"2017-02-07","3.8901","3.9144","3.9148","3.8794","-0.0062","EURQAR_2017-02-07",EURQAR
